JOB TITLE,COMPANY NAME,VACANCY,JOB RESPONSIBILITIES,JOB CONTEXT,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
Full Stack Developer,Wardan Tech Ltd. ,"
                                                                Not specific
                                                                ","
Expert in PHP (OOP)Expert in Laravel FrameworkAbility to build a complex query on Mysql DatabaseClear knowledge in Ajax, Jquery, JSON, XMLMust have experience on different API Integration and creating RESTful APIVery good and well experienced in debugging code to find out the bugExperience in other Frameworks (CI, CakePHP) and CMS (WordPress) is a plus.Knowledge in JavaScript Framework/ Library (Vue/ React/ Angular) will be an advantageExperience in Android App Development (Optional)
", ,"
                                                                Full-time
                                                            ","
 1 to 2 year(s)
                                                                    ","
 Only males are allowed to apply
                                                                    ","
 Age 24 to 40 years
                                                                    ","
 Dhaka (Uttara)
                                                                    ","
Bachelor of Science (BSc) in Computer Engineering
","
Age 24 to 40 years 
Only males are allowed to apply
","
 Negotiable
                                                                    ","
Salary Review: YearlyFestival Bonus: 2
","
 Oct 3, 2019
                                                                        ","
 Nov 2, 2019
                                                                        "
