JOB TITLE,COMPANY NAME,VACANCY,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,JOB RESPONSIBILITIES,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
Software Engineer,TigerIT Bangladesh Limited ,"
                                                                Not specific
                                                                ","
                                                                Full-time
                                                            ","
 At least 1 year(s)
                                                                    ",,,"
 Dhaka
                                                                    ","
                                                            Under general guidance and supervision of Team Lead (TL) and Senior Software Engineers (SSE); the purpose of the position is to ensure the software idea creation, maintenance of idea transformation to development team and overall success of computer programs and applications from client`s perspective. Software Engineer will develop information systems by studying operations; designing, developing and installing software solutions; support and develop software. The Software Engineer will work with teams of developers responsible for building new and support existing projects and products.
                                                        ","
Bachelor of Science (BSc) in computer science engineering
","
Must have good problem solving capabilities.Good basic knowledge of JAVA, Algorithm & Data Structure, OOP, Software design pattern is required.Experience with Web Services (SOAP/ WSDL, REST etc.) and spring framework would be a PlusGood knowledge on RDBMS (Relational Database Management System). Working experience on Oracle/MySQL / PostgreSQL is required.Good Experience on Maven/ANT, Git/SVN is required.Must be familiar with Linux operating system.Must have ability to multi-task and meet hard deadlines.
",,,"
 Oct 30, 2019
                                                                        ","
 Nov 29, 2019
                                                                        "
