JOB TITLE,COMPANY NAME,VACANCY,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,JOB RESPONSIBILITIES,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
Database Administrator,Integrated Business Systems & Solutions Ltd. ,"
                                                                Not specific
                                                                ","
                                                                Full-time
                                                            ","
 At least 2 year(s)
                                                                    ",,,"
 Dhaka
                                                                    ","
Looking for ""Database Administrator""(Must have a deep knowledge of Oracle and MySQL administration)
","
Minimum B.Sc in computer Science.
","
Following will be added plus. Developed web application in Core PHP, Mysql / Oracle, MVC architecture.Have experience in any of the PHP Framework (Laravel / codeignitor).Proficient understanding of code versioning tools, such as (Git)
","
 Negotiable
                                                                    ","
Bonus & Increment: As per company policyLunch: Provided by Company
","
 Oct 23, 2019
                                                                        ","
 Nov 22, 2019
                                                                        "
