JOB TITLE,COMPANY NAME,VACANCY,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,JOB RESPONSIBILITIES,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
Executive - Customer Support (Home),Business Network ,"
                                                                06
                                                                ","
                                                                Full-time
                                                            ","
 At most 2 year(s)
                                                                    ","
 Only males are allowed to apply
                                                                    ","
 Age at most 30 years
                                                                    ","
 Dhaka
                                                                    ","
                                                            Business Network is an industry-leading ISP in the country, operating since last 10+ years is looking for a Customer Support Executive for home user.
                                                        ","
Diploma in ComputerUndergraduate B.Sc. In CSE students are also allow to applySkills of TCP/IP and Server Management will be a plus.
","
Age at most 30 years 
Only males are allowed to apply
Age upto 30 yearsOnly males are allowed to apply.Must Be a Team Player.can do attitude.Ability to work flexible hours during critical condition.Excellent problem-solving skills.Excellent verbal and written communication skills in Bangla & English is a must.Should have the ability to work under pressure.Proficiency in MS office, Web documentation, E-Mailing, Internet Browsing etc is must.Must have the mentality to work for long term with the Company.
","
 Negotiable
                                                                    ","
T/A, Mobile bill, Provident fundLunch Facilities: Full SubsidizeSalary Review: YearlyFestival Bonus: 2
","
 Oct 30, 2019
                                                                        ","
 Nov 15, 2019
                                                                        "
