JOB TITLE,COMPANY NAME,VACANCY,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,JOB RESPONSIBILITIES,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
এম.আই.এস কর্মকর্তা,ভিলেজ এডুকেশন রিসোর্স সেন্টার (ভিইআরসি) ,"
                                                                01
                                                                ","
                                                                Full-time
                                                            ",,,"
 Age at most 30 years
                                                                    ","
 কুমিল্লা
                                                                    ","
জাতীয় পর্যায়ের একটি স্বেচ্ছাসেবী সংস্থা ভিলেজ এডুকেশন রিসোর্স সেন্টার (ভার্ক) সাভার, ঢাকা এর ঋণ কর্মসূচির আওতায় সমৃদ্ধি কর্মসূচিতে সৎ, উদ্যোমী, পরিশ্রমী ও কর্মঠ আগ্রহী বাংলাদেশী পুরুষ/মহিলা প্রার্থীদের নিকট হতে জরুরী ভিত্তিতে উল্লেখিত পদের জন্য দরখাস্ত আহবান করা যাচ্ছে। কর্মস্থল: সমৃদ্ধি কর্মসূচি, লক্ষনপুর, কুমিল্লা।
","
যে কোন বিষয় স্নাতক/ ডিগ্রী পাশ।
","
Age at most 30 years 
সর্বোচ্চ ৩০ বছর (১৪ নভেম্বর, ২০১৯)প্রার্থীকে কম্পিউটারে ডাটা এন্ট্রি এবং এমআইএস রিপোর্ট তৈরীতে দক্ষতা থাকতে হবে।
",,,"
 Oct 30, 2019
                                                                        ","
 Nov 14, 2019
                                                                        "
