JOB TITLE,COMPANY NAME,VACANCY,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,JOB RESPONSIBILITIES,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
Executive (Factory IT/ MIS),Shabab Fabrics Limited ,"
                                                                02
                                                                ","
                                                                Full-time
                                                            ","
 4 to 8 year(s)
                                                                    ","
 Only males are allowed to apply
                                                                    ","
 Age 25 to 32 years
                                                                    ","
 Dhaka, Mymensingh (Bhaluka)
                                                                    ","
Payroll Software and Attendance System of full ManagementMaintaining ERP and Other customized solution.Provide IT supports to user end for their Desktops, Laptops, Wireless Router,Scanners , Fax, Printers and other IT assets as per company IT policy. Trouble shooting on Mail client and very good knowledge on data recovery and disaster management.Setup and maintain company?s computer network which includes,Fiber optics,Radio link, LAN and WAN networkCandidate will be responsible for designing and developing new and existing client server based software.Experience of handling & Trouble Shooting of IP Camera, CCTV,Video Conferencing Equipment, Finger Attendances & Access control Device.Conduct user training for software and application as requiredDevelop/maintain website for the companyIT budget, updating inventory of all hardware and software and maintaining proper documentation
","
Masters in Computer Application (MCA) in Computer Science, Bachelor of Computer Application (BCA) in Computer Engineering
","
Age 25 to 32 years 
Only males are allowed to apply
The applicants should have experience in the following area(s): IT System Management, Network Engineer/Network Administrator, MISThe applicants should have experience in the following business area(s): Computer Hardware/Network Companies, Group of Companies, Manufacturing (FMCG), Textile (Spinning, Weaving, Knitting, Dyeing/ Finishing)
","
 Negotiable
                                                                    ","
T/A, Mobile bill, Tour allowanceLunch Facilities: Partially SubsidizeSalary Review: YearlyFestival Bonus: 2As per Company policy
","
 Oct 28, 2019
                                                                        ","
 Nov 2, 2019
                                                                        "
