JOB TITLE,COMPANY NAME,VACANCY,JOB RESPONSIBILITIES,JOB CONTEXT,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
Senior Software Engineer (Database),Gakk Media Limited ,"
                                                                01
                                                                ","
Sound knowledge in OOP.Sound knowledge of database queries.Knowledge of database theory.Knowledge of database design.Knowledge about the RDBMS itself, e.g. Microsoft SQL Server or MySQL.Knowledge of structured query language (SQL), e.g. SQL/PSM or Transact-SQL.General understanding of distributed computing architectures, e.g. Client–server model.General understanding of operating system, e.g. Windows. General understanding of storage technologies and networking.General understanding of routine maintenance, recovery, and handling failover of a database.SMS connectivity, WAP portal, Mobile handset configurations, web server management, domain & hosting knowledge will give a plus to the qualification.Ensure sound security engineering practices are followed overseeing software certification processes.Deliver finished, high quality, and compelling software products.Building and leading engineering groups, contractors and 3rd party vendor's development projects.
", ,"
                                                                Full-time
                                                            ","
 3 to 5 year(s)
                                                                    ","
 Both males and females are allowed to apply
                                                                    ","
 Age 24 to 30 years
                                                                    ","
 Dhaka
                                                                    ","
Graduation/ Post graduation in C.S.E or equivalent.
","
Age 24 to 30 years 
Both males and females are allowed to apply
Ensure that appropriate training is available for employees.Ensure that the team is clear on goals and objectives.Develop career and training plans.Identify areas for employee improvement.Conduct software engineering meetings.Drive and manage schedules.Report on schedule and product progress on daily basis.Work reference need to mention is a must.
","
 Negotiable
                                                                    ","
Performance bonus, Weekly 2 holidaysSalary Review: YearlyFestival Bonus: 2Other benefits as per company policy.
","
 Oct 14, 2019
                                                                        ","
 Nov 13, 2019
                                                                        "
