JOB TITLE,COMPANY NAME,VACANCY,JOB RESPONSIBILITIES,JOB CONTEXT,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
"Assistant Manager, Enterprise ICT Solutions",Optimal Technology (Pvt.) Limited ,"
                                                                02
                                                                ","
To work as a sales consultant to meet the customer requirements for generating revenue. Responsible for agreed sales targets through KPIs.To lead on implementation, reporting and reviewing of the strategic and operational sales & marketing plans to drive sales and revenue.To lead on developing activities for all channels including digital to meet organizational aims with cohesiveness and creativityTo line and project manage the sales & marketing team and wider working groups to fulfil organization's objectivesTo lead on building internal and external relationships to fulfil the organizational visionTo be a member of the Strategic Management Team, owning agreed areas of the Strategic Action Plan and managing identified projectsTo manage the work programs of relevant staff to ensure optimum productivity, personal development and impact on organization's KPIsTo manage and deliver the relevant budgets and produce financial reportsTo manage agreed sections of the company website - including quality control, data/copy upload and social media activityTo attend appropriate meetings and eventsTo support the customer engagement events and any relevant projects as requiredAny other relevant task commensurate with the level of the role and as requested by Management
", ,"
                                                                Full-time
                                                            ","
 3 to 5 year(s)
                                                                    ",,,"
 Dhaka
                                                                    ","
Bachelor of Science (BSc), Master of Business Administration (MBA)
", ,"
 Negotiable
                                                                    ","
T/A, Mobile bill, Tour allowance, Performance bonusLunch Facilities: Partially SubsidizeSalary Review: YearlyFestival Bonus: 2New LaptopAnnual PicnicBest performance awardProfessional Training
","
 Oct 27, 2019
                                                                        ","
 Nov 25, 2019
                                                                        "
