JOB TITLE,COMPANY NAME,VACANCY,JOB RESPONSIBILITIES,JOB CONTEXT,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
Digital Marketing Officer,Image Edit Expert ,"
                                                                05
                                                                ","
Plan, Prepare and execute all branding activities.The activity engages in digital marketing.Monitoring and analyze market trends.Study competitors' products and services.Explore ways to improve existing products and services and increasing profitability.Identify target markets and develop strategies to communicate with them.Prepare and manage marketing plans and budgets.Liaison with other internal departments.Produce periodical reports to monitor results.Present findings and suggestions to the management and other senior managers.
", ,"
                                                                Full-time
                                                            ","
 At least 2 year(s)
                                                                    ","
 Both males and females are allowed to apply
                                                                    ","
 Age at least 20 years
                                                                    ","
 Dhaka, Dhaka (Mirpur)
                                                                    ","
HSC, Diploma in Engineering, Bachelor degree in any discipline
Skills Required:  Graphics Design, Digital Marketing
","
Age at least 20 years 
Both males and females are allowed to apply
","
 Negotiable
                                                                    ","
Over time allowanceSalary Review: YearlyFestival Bonus: 2
","
 Oct 24, 2019
                                                                        ","
 Nov 23, 2019
                                                                        "
