JOB TITLE,COMPANY NAME,VACANCY,JOB RESPONSIBILITIES,JOB CONTEXT,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
"Software Engineer, ASP.NET (MVC)",AutoSoft Systems Limited ,"
                                                                03
                                                                ","
Working experience to lead large scale web based asp.net projects successfully.Takes the lead role to Analyze, Architect and Design databases and asp.net projects.Provides technical leadership and mentor-ship to develop team members. Helps to resolve any technical issue/challenge that team needs.Excellent capability to translate complex client requirement to technical implementation.Develops international standard web application using Asp.Net 4.5 (or higher) and MS SQL Server 2008 (or higher).Advance level Experience in these technologies is must - ASP.Net MVC, ASP.Net Razor, ASP.Net Web API, Entity Framework,  LINQ, Async and AngularJS.Clear idea of Software as a Service (SaaS) is a software distribution model.Must have excellent grasp on an CSS frame like Bootstrap.Experience in Working on Windows Azure is strong plus.Excellent capability of writing complex SQL queries and objects.Habituated with service oriented development.Excellent analytical, problem solving and decision making skills.Ensure high quality, adherence to standards and best practices, high performance and scalable deliverable.
", ,"
                                                                Full-time
                                                            ","
 At least 2 year(s)
                                                                    ","
 Only males are allowed to apply
                                                                    ","
 Age 23 to 40 years
                                                                    ","
 Anywhere in Bangladesh
                                                                    ","
B.Sc. in Computer Science from any reputed University or From any other Background who is Confident enough to be Fit to join this adventure with us.
","
Age 23 to 40 years 
Only males are allowed to apply
At least 2 years of development experience with ASP.NET 3.5, Ajax, jQuery and java script, C#, Good hands on optimal database designing concept using .Net and SQL Server 2008/2012/2014/2016Clear understanding OOP, Data Structures, Algorithms and Design Patterns.Must be quick learning capability and positive attitude needed in any kind of new technology.Must have a good understanding of browser compatibility issues.Must be proactive, self motivated and have positive attitude in the work.Must have the ability to work as a Team and build consensus with the colleagues thereof.Must have strong communication and interpersonal skills.Must have High Ethical values.
","
 Negotiable
                                                                    ",,"
 Oct 24, 2019
                                                                        ","
 Nov 7, 2019
                                                                        "
