JOB TITLE,COMPANY NAME,VACANCY,EMPLOYMENT STATUS,EXPERIENCE,GENDER,AGE,JOB LOCATION,JOB RESPONSIBILITIES,EDUCATIONAL REQUIREMENTS,ADDITIONAL REQUIREMENTS,SALARY,COMPENSATION & AND OTHER BENEFITS,PUBLISHED ON,APPLICATION DEADLINE
Teacher for ICT,Akij Foundation School in Manikganj ,"
                                                                Not specific
                                                                ","
                                                                Full-time
                                                            ","
 At least 2 year(s)
                                                                    ",,"
 Age at most 40 years
                                                                    ","
 Manikganj, Manikganj (Manikganj Sadar)
                                                                    ","
                                                            Full Time after successful completion of probation period
                                                        ","
Master of Science (MSc) in CSE or Relevent Subjects, Bachelor of Science (BSc) in CSE or Relevent Subjects
Skills Required: teaching
","
Age at most 40 years 
Must have teaching experience in English Medium/ Version School from Class 1 - 10.Must be well versed in English.
","
 Negotiable
                                                                    ","
Salary Review: YearlyFestival Bonus: 2
","
 Oct 28, 2019
                                                                        ","
 Nov 9, 2019
                                                                        "
